0.00000000000000, 4.87578596773710, 23.45422344448312, 8.55051868676432, 50.45717337452654, 7.20444587355822, 57.93979634613185, 33.74608361560296, 25.03287668144472, 47.78216512862911, 23.80431836906195, 22.80989424353634, 33.09564095470711, 22.73404024644451, 32.42067261272710, 50.22745349101399, 21.33782038687686, 19.30641505598418, 20.86945189077764, 47.95273352389474, 12.81531094458889, 21.84407058233987, 13.06100642265776
4.87578596773710, 0.00000000000000, 20.04862270455646, 8.01140516026392, 48.48526564207750, 6.57040916713072, 53.06752017893788, 28.87036937246541, 20.34207517135165, 46.56310135935859, 18.93068400594233, 17.99871264764879, 32.10063081089373, 21.72765351992810, 29.32510628932286, 45.43859731425051, 16.50759625936566, 14.79657083218462, 17.73290192015751, 43.08390141583116, 12.29813122507730, 19.71145060450109, 11.24668518041306
23.45422344448312, 20.04862270455646, 0.00000000000000, 16.17517460273086, 30.10931527809859, 16.93743030899888, 42.43062410709949, 22.45484531481906, 11.43498122911068, 30.33628837733675, 16.06741347246373, 13.14522386743161, 18.45035086935090, 12.25999065151994, 9.40677053152193, 32.44274602384031, 13.38879694083327, 9.07192570854819, 2.89194819943489, 32.95122604652506, 14.22990521874861, 8.05668063168064, 12.64688184509920
8.55051868676432, 8.01140516026392, 16.17517460273086, 0.00000000000000, 41.92394818613616, 1.47874803028423, 54.85154923448540, 31.43627901732101, 20.98101362180234, 39.28423963740927, 21.68495364871665, 19.75620229524920, 24.63459734362579, 14.23742580204614, 24.54274992446435, 46.07808505567262, 18.60304390546947, 14.92678240837922, 13.35732043777976, 44.86862757470476, 4.40257345998175, 12.97457448990826, 4.32828874060318
50.45717337452654, 48.48526564207750, 30.10931527809859, 41.92394818613616, 0.00000000000000, 43.25441570286084, 55.79935591364121, 46.74560333128376, 39.07814758413332, 8.22419755327639, 44.57978875732438, 41.90324095654618, 18.89555727248996, 28.16454420992185, 21.41566347652353, 45.15142359747901, 42.64924326523719, 39.00596094425115, 31.46046486386280, 49.76125364487675, 37.86726779703906, 30.83064208445673, 39.59483958679424
7.20444587355822, 6.57040916713072, 16.93743030899888, 1.47874803028423, 43.25441570286084, 0.00000000000000, 54.73592497366113, 31.11078924074511, 20.93239385876353, 40.71243520693722, 21.25667616031666, 19.48647873079901, 26.07923909974369, 15.67533097687150, 25.54090501711836, 46.15751291177413, 18.25600163139232, 14.87612911044891, 14.18290670049892, 44.73340966778638, 5.87767550058466, 14.26328860885764, 5.49816565952342
57.93979634613185, 53.06752017893788, 42.43062410709949, 54.85154923448540, 55.79935591364121, 54.73592497366113, 0.00000000000000, 24.26263241299861, 33.87998196580737, 61.64511646917367, 34.13742655879651, 35.34956852078732, 57.14698700166495, 54.49044381241794, 41.90389424458186, 10.92063535421627, 36.72064779799656, 39.92540492931724, 44.84106322193775, 10.01551845017628, 55.07419693385114, 52.24078614268518, 54.43984589931397
33.74608361560296, 28.87036937246541, 22.45484531481906, 31.43627901732101, 46.74560333128376, 31.11078924074511, 24.26263241299861, 0.00000000000000, 11.39630412271497, 49.76775444323370, 9.98179376886283, 11.69612107839394, 40.39036892472370, 34.47798180788643, 26.65581139761025, 18.14780237799400, 12.85481443772924, 16.87354225182354, 24.01600179035160, 14.38186639643746, 32.44609502166873, 31.03525626230582, 30.82525315942723
25.03287668144472, 20.34207517135165, 11.43498122911068, 20.98101362180234, 39.07814758413332, 20.93239385876353, 33.87998196580737, 11.39630412271497, 0.00000000000000, 40.71465231685075, 5.54339187200052, 3.32967438345017, 29.81847149821062, 23.15982308195651, 17.76400177533158, 25.31177430277764, 4.73435628645810, 6.06059805375335, 12.68425830611507, 23.91889265818537, 21.38169238284700, 19.11753102542562, 19.24506363500369
47.78216512862911, 46.56310135935859, 30.33628837733675, 39.28423963740927, 8.22419755327639, 40.71243520693722, 61.64511646917367, 49.76775444323370, 40.71465231685075, 0.00000000000000, 45.98824487220685, 43.14029150282305, 14.71802641437221, 25.05112932076968, 23.18879268860547, 50.79393965514734, 43.61165208596831, 39.40003539921948, 30.96057799765180, 54.75423216149355, 34.96698500195657, 28.94972092801422, 37.30001230025474
